RowNumber,CustomerID,Surname,CreditScore,Country,Gender,Married,Age,Dependents,NumBankAccts,HasCrCard,EmergingMarketFund,RealEstate,PrivateEquity,GovtBonds,CorpBonds,ETF Tech,ETF Health,ETF Med,EstimatedSalary,Mortgage,Risk Profile,Debt,Net Assets,Portfolio Return,Diversification,BusinessOwner,Revenue,Margin,LifeInsurance,NumTransactions,LastTransactionDate,LastTransactionAmt,ForeignAssets,NumProducts,Churn,Discount,Retention,CLV
9470,15674573,Gearhart,713,France,Female,0,25,0,1,1,0,1,1,0,0,1,0,0,56269,0,0.26,21326,58299,0.1662,0.2886,0,36270.06,0.07,1,8,9/22/2018,3325.6,0,5,0,0.53,,
9471,15694859,McLean,751,Germany,Female,0,28,0,2,1,1,1,1,1,1,0,1,1,46630,0,0.39,36453,35246,0.166,0.2358,0,19253.33,0.06,1,2,12/8/2018,8103.7,0,1,1,0.16,,
9472,15776404,Williamson,523,France,Male,1,22,4,1,1,1,1,0,1,1,1,1,1,124907,0,0.07,36792,61604,0.1407,0.333,0,33022.65,0.13,1,4,2/23/2019,3071.5,0.45,2,1,0.08,,
9473,15579345,Murphy,775,Germany,Female,1,74,5,1,1,0,1,0,0,0,0,1,1,134870,0,0.46,41142,91523,0.1198,0.4719,0,39494.72,0.08,1,9,10/2/2016,4215.5,0.27,3,0,0.67,,
9474,15690733,Angelo,608,Spain,Male,0,45,1,2,0,0,0,0,0,1,0,1,1,36697,1,0.33,19096,89041,0.1756,0.1985,1,43905.87,0.05,0,4,2/22/2017,9149.4,0,5,0,0.7,,
9475,15631481,Thomson,673,France,Male,1,51,2,2,1,1,1,1,1,1,1,0,0,172201,0,0.32,0,54552,0.0838,0.4767,1,84877.35,0.1,1,4,4/17/2017,2023.2,0.01,5,1,0.18,,
9476,15620988,Murray,616,France,Male,1,46,4,2,1,0,0,0,0,0,1,1,1,137136,0,0.18,23093,33689,0.107,0.4255,0,39261.4,0.06,0,6,7/19/2018,6772.4,0.07,3,1,0.66,,
9477,15571529,Kirby,650,Germany,Female,0,48,1,1,1,1,1,1,0,1,0,1,0,57595,0,0.34,0,58379,0.1245,0.2304,1,108536.94,0.12,0,5,3/23/2016,671.8,0.03,6,1,0.11,,
9478,15592104,Lane,655,France,Female,0,41,0,1,0,0,0,1,0,0,1,0,0,36548,1,0.32,38923,97960,0.092,0.4157,1,4192.86,0.03,0,7,7/28/2017,5059.9,0,4,0,0.19,,
9479,15651900,Bergamaschi,782,Germany,Female,1,53,3,1,1,0,1,0,0,1,1,0,0,182960,1,0.11,42770,28741,0.1197,0.254,0,13551.19,0.06,0,7,3/13/2016,7910.9,0,3,1,0.5,,
9480,15596212,Yang,781,Spain,Male,0,35,1,2,0,0,0,1,1,0,1,0,0,42118,0,0.08,30166,72079,0.084,0.1545,0,56075.65,0.08,0,7,12/5/2016,3687.5,0.08,2,0,0.36,,
9481,15710687,Mills,593,France,Female,1,33,4,1,1,0,0,0,0,0,0,1,0,199478,0,0.26,15469,38577,0.1368,0.2308,0,29016.04,0.05,0,1,3/25/2016,1960.1,0,1,0,0.39,,
9482,15613787,Chidubem,505,Spain,Male,1,35,1,1,1,0,0,0,0,0,0,0,0,91093,0,0.04,31701,53740,0.1035,0.1921,1,14177.02,0.07,0,3,4/20/2017,6952.4,0.1,5,0,0.07,,
9483,15599211,Findlay,707,France,Male,0,40,0,2,1,1,0,1,0,0,1,1,0,14090,1,0.43,0,47721,0.1727,0.3843,1,29293.69,0.12,0,5,4/3/2017,3953,0.14,1,0,0.22,,
9484,15675983,Wood,692,France,Female,1,36,3,1,0,1,1,1,1,0,0,0,0,178267,0,0.25,37615,77747,0.1614,0.2373,0,40727.06,0.1,1,3,7/27/2015,2549.3,0.39,5,0,0.28,,
9485,15622370,Boyle,813,Germany,Male,1,30,0,1,0,1,0,1,1,0,0,0,1,85808,0,0.04,13236,91581,0.1798,0.1826,0,53741.63,0.09,1,8,6/26/2018,1483.5,0.21,5,0,0.14,,
9486,15656319,Toscano,850,Spain,Male,1,37,3,1,1,0,1,0,1,1,0,1,1,109659,0,0,20741,75491,0.1503,0.3637,0,16893.06,0.12,0,3,5/29/2015,8655,0.36,6,1,0.29,,
9487,15605130,Seccombe,753,France,Male,1,32,4,1,1,0,0,1,1,0,1,1,0,161642,0,0.3,0,72786,0.0878,0.3259,1,71297.96,0.11,1,9,11/29/2017,4170,0.5,2,1,0.49,,
9488,15672574,Uspenskaya,850,Spain,Female,0,32,0,1,1,1,1,0,1,1,0,1,1,3831,0,0.12,44877,59603,0.0899,0.3955,1,27164.41,0.03,1,10,8/18/2016,9654.6,0.39,3,0,0.49,,
9489,15659355,McKenzie,671,Spain,Male,1,32,3,2,1,0,1,0,1,1,1,1,1,146636,0,0.16,33830,54213,0.0851,0.2327,0,28420.15,0.08,1,4,2/8/2015,9243.9,0.45,1,1,0.33,,
9490,15777907,Liang,791,France,Female,1,33,3,1,1,0,1,1,1,0,0,1,1,144414,1,0.06,395,58227,0.1412,0.1781,1,6712.39,0.06,1,5,1/9/2016,5933.4,0.3,2,0,0.46,,
9491,15655171,Yermakova,624,France,Male,1,80,0,1,1,1,1,0,1,0,1,0,1,65801,0,0.47,36835,27894,0.1338,0.2434,0,37476.54,0.12,1,8,4/2/2016,9989.3,0.06,4,1,0.08,,
9492,15619674,White,649,France,Female,1,35,2,1,1,0,1,0,0,1,0,0,1,192486,0,0.24,23768,75762,0.1379,0.4105,1,51680.21,0.07,1,9,6/11/2018,3018.4,0.06,1,1,0.65,,
9493,15775192,Rounsevell,732,Germany,Female,1,48,5,1,1,0,1,1,1,0,0,0,1,120853,1,0.26,0,76041,0.1678,0.1282,0,9061.87,0.04,0,3,11/12/2018,4337.2,0.18,6,1,0.3,,
9494,15617657,Ts'ai,664,France,Female,1,36,5,1,1,1,0,1,1,1,1,0,0,146192,0,0.38,17158,96905,0.1045,0.2382,0,22679.9,0.03,1,1,7/21/2017,4383.5,0.42,3,0,0.68,,
9495,15688951,Stoneman,789,Germany,Male,1,43,4,2,0,1,0,1,1,1,1,0,1,148412,1,0.23,21713,72772,0.117,0.1165,1,14567.01,0.05,1,9,9/23/2015,2459.9,0,1,0,0.55,,
9496,15763460,Yao,680,France,Male,1,33,3,1,1,0,0,0,1,0,0,1,1,164119,0,0.23,42203,28152,0.1485,0.4767,0,38902.58,0.11,0,4,9/26/2017,5715.2,0.35,2,1,0.59,,
9497,15756992,Chukwukere,701,France,Male,1,37,2,2,1,1,1,1,1,1,1,0,0,163458,0,0.31,0,81232,0.1215,0.3306,1,83714.36,0.1,0,6,12/28/2015,5509.5,0.05,2,0,0.39,,
9498,15617454,Ifeatu,684,France,Female,1,25,2,2,0,0,0,1,1,0,1,0,0,144978,0,0.29,34508,63903,0.1597,0.2267,1,13511.29,0.06,1,7,10/20/2018,2201.7,0.5,5,0,0.28,,
9499,15701932,Millar,586,France,Female,1,52,0,1,1,0,1,1,0,0,0,0,1,67289,0,0.47,30824,89844,0.1315,0.1209,0,18502.11,0.08,1,10,6/28/2015,9658.3,0,3,1,0.34,,
9500,15700813,Igwebuike,522,Germany,Female,1,25,4,2,1,1,1,0,1,0,1,1,1,103269,0,0.39,6453,66767,0.136,0.1417,1,41914.29,0.06,0,3,7/4/2015,8487.8,0.01,2,1,0.11,,
9501,15645600,Obidimkpa,739,Spain,Female,1,27,2,1,1,0,0,1,1,0,0,0,0,106970,0,0.11,39784,43163,0.1779,0.2536,1,29151.72,0.05,1,4,2/3/2018,7277.2,0.4,6,0,0.23,,
9502,15634146,Hou,835,Germany,Male,1,18,5,1,1,0,0,0,0,1,1,0,1,117633,0,0.24,9756,49503,0.112,0.2088,0,31938.37,0.08,1,8,1/11/2018,7238,0,4,1,0.59,,
9503,15686743,Moody,790,Spain,Male,1,29,4,2,1,0,1,0,0,1,1,1,1,189778,0,0.35,0,28458,0.1248,0.4792,0,35406.51,0.07,1,8,2/16/2018,6144.1,0,6,1,0.17,,
9504,15698792,Keldie,671,France,Female,1,48,1,1,0,1,0,1,0,0,1,0,1,66033,0,0.05,0,95087,0.0924,0.3191,0,113639.35,0.13,1,8,9/1/2018,3133.2,0.11,1,0,0.38,,
9505,15591724,Liu,560,France,Female,1,44,1,1,1,0,0,1,0,1,0,1,1,98661,0,0.04,26819,80124,0.1212,0.3327,1,47040.86,0.07,0,7,1/10/2015,4040.1,0,1,0,0.34,,
9506,15571281,Ts'ao,651,France,Male,1,28,1,1,1,0,0,1,1,0,1,0,0,74687,0,0.38,8350,36515,0.138,0.4687,1,13628.83,0.04,1,6,1/9/2017,4495,0.24,5,1,0.04,,
9507,15661380,Walker,682,France,Male,1,69,2,2,0,0,1,0,0,1,0,1,1,149604,0,0.26,12104,36334,0.1737,0.3761,1,29349.95,0.09,1,7,5/30/2016,5512.3,0.13,2,1,0.17,,
9508,15728885,Defalco,808,France,Male,1,41,1,1,1,1,0,0,1,0,0,1,1,79889,0,0.26,27463,87414,0.1388,0.1363,1,56296.14,0.12,1,1,12/13/2015,4295.7,0.25,3,0,0.51,,
9509,15618950,Lo Duca,644,Spain,Male,1,26,2,2,1,1,0,0,0,1,1,0,1,138776,0,0.05,23302,81264,0.1142,0.2268,1,62029.82,0.08,1,7,12/1/2015,8958.1,0.37,1,0,0.66,,
9510,15609804,Hyde,688,France,Male,1,29,2,2,1,1,1,0,1,0,1,0,1,154696,0,0.15,0,71676,0.1059,0.4559,0,35362.58,0.07,0,10,2/9/2018,5144.3,0.21,1,1,0.37,,
9511,15735849,Kanayochukwu,617,France,Female,1,26,2,2,0,1,1,0,1,1,0,0,0,168834,0,0.14,29560,38735,0.0977,0.2776,0,41068.54,0.06,1,3,5/6/2017,5996.6,0.43,1,1,0.55,,
9512,15652948,Yen,738,France,Male,1,33,5,1,1,0,1,0,1,1,0,0,1,105818,0,0.07,7747,61055,0.1244,0.1629,1,70506.89,0.11,0,6,9/20/2017,593.4,0,3,1,0.74,,
9513,15618155,Ts'ui,663,France,Male,0,45,1,1,1,1,1,0,0,1,0,1,0,48682,0,0.13,6787,94327,0.1047,0.4637,0,60282.98,0.1,1,10,12/30/2017,5690.1,0,2,1,0.05,,
9514,15566378,Tillman,515,France,Male,1,48,3,1,0,0,0,1,1,1,1,1,1,147956,1,0.27,21177,57904,0.1598,0.3639,0,56540.13,0.08,1,7,4/12/2019,8894,0.38,2,1,0.12,,
9515,15565879,Riley,845,France,Female,0,28,1,2,1,1,0,1,1,1,1,1,1,56186,0,0.47,0,30708,0.1237,0.4347,0,25419.37,0.03,1,3,4/3/2018,920.6,0.13,6,1,0.71,,
9516,15792922,Tu,639,Spain,Male,1,38,1,1,1,0,1,1,0,0,0,1,1,81861,0,0.27,17173,53636,0.1087,0.2163,1,24086.41,0.08,1,5,11/10/2017,4854.2,0,6,0,0.45,,
9517,15770567,Ruiz,557,France,Female,1,32,0,1,1,0,0,1,1,1,0,0,1,69827,0,0.44,33319,76542,0.1481,0.2892,1,24043.27,0.04,1,3,6/17/2019,3183.2,0.05,2,0,0.27,,
9518,15738042,Goliwe,543,Germany,Male,1,37,4,2,1,0,1,0,1,0,0,0,1,118059,0,0.17,2079,31429,0.1255,0.417,0,3811.26,0.04,1,3,3/21/2015,4875.9,0.26,3,0,0.16,,
9519,15714920,Balashov,585,Germany,Male,1,44,5,1,1,1,0,0,0,0,0,0,1,112333,0,0.21,537,36083,0.1329,0.3253,1,108460.12,0.12,1,8,9/9/2017,1656.4,0.12,5,1,0.47,,
9520,15782121,Leonard,610,France,Female,0,27,1,2,1,1,0,0,1,1,0,0,1,14547,0,0.32,27364,89514,0.1652,0.279,0,67006.97,0.09,0,4,3/29/2016,3700.9,0.02,2,0,0.63,,
9521,15673180,Onyekaozulu,727,Germany,Female,1,18,2,2,1,1,0,1,1,1,0,0,0,126172,0,0.03,0,73238,0.087,0.1158,1,72492.81,0.07,0,5,1/10/2017,1762.5,0,1,1,0.52,,
9522,15660636,Carpenter,540,Spain,Female,0,40,0,2,1,1,1,1,0,1,0,1,0,3560,0,0.25,0,75262,0.1384,0.3057,1,22551.7,0.08,0,3,4/24/2016,9303.8,0,3,0,0.3,,
9523,15664504,Beede,418,France,Male,1,35,1,2,1,0,1,0,0,0,0,0,0,88878,0,0.01,41991,40473,0.0897,0.2639,0,31763.77,0.03,1,3,1/26/2018,5724.8,0,1,1,0.15,,
9524,15790322,Beneventi,660,France,Female,1,32,0,1,1,0,0,1,1,1,0,0,1,84605,0,0.01,44293,32085,0.1319,0.4342,0,64523.63,0.07,0,10,1/26/2017,6803.4,0.05,1,1,0.71,,
9525,15739847,Sadlier,850,Germany,Male,1,38,0,1,1,1,1,1,0,0,0,0,0,78269,0,0.5,9665,57330,0.0883,0.4284,0,27964.33,0.08,0,3,12/17/2018,3779.9,0,1,0,0.52,,
9526,15699415,Lewis,618,France,Female,1,46,5,1,1,0,1,0,1,0,1,0,0,120668,1,0.46,16701,22798,0.1677,0.2642,0,28441.23,0.07,0,4,2/6/2015,7530.8,0.04,1,0,0.38,,
9527,15665521,Chiazagomekpele,642,Germany,Male,0,18,1,2,0,0,1,0,1,0,0,0,0,10064,0,0.38,13675,43170,0.1374,0.3955,0,20613.08,0.06,1,5,1/13/2016,2458.2,0,4,1,0.65,,
9528,15682868,Elliott,850,France,Female,1,40,5,1,1,1,0,0,1,0,0,1,1,163990,1,0.02,0,30599,0.1194,0.4052,0,63039.01,0.1,1,8,1/13/2015,6274.4,0,1,0,0.07,,
9529,15584462,Liang,739,France,Male,1,34,1,1,1,0,0,0,0,1,1,0,1,60584,0,0.23,31930,90172,0.1772,0.3716,1,71546.43,0.11,0,7,3/3/2015,2029.3,0.19,5,1,0.51,,
9530,15661708,She,508,France,Female,1,41,1,2,1,0,1,0,0,0,1,1,0,94171,0,0.19,40492,39921,0.1605,0.2845,0,66682.33,0.08,1,2,12/19/2015,3871.6,0,5,1,0.14,,
9531,15584452,Bozeman,667,France,Male,1,41,5,2,0,1,0,1,1,1,1,0,1,167182,0,0.01,9343,24923,0.1707,0.4468,0,64303.98,0.09,0,8,9/24/2018,3473.5,0,1,0,0.23,,
9532,15717010,Yu,741,France,Female,0,60,0,1,1,0,0,1,1,1,0,0,0,38915,0,0.5,12752,92267,0.0822,0.2327,1,71457,0.08,1,4,6/23/2018,6111.1,0.01,6,1,0.29,,
9533,15643828,Teng,592,France,Male,1,29,1,2,1,1,1,0,0,0,0,0,1,91197,0,0.48,4604,21689,0.096,0.3887,0,29087.02,0.12,1,1,1/14/2015,6780.8,0.41,5,0,0.43,,
9534,15733361,Davide,651,Germany,Female,1,45,1,1,1,1,1,0,0,0,0,1,1,85870,1,0.13,0,69769,0.1008,0.2645,0,20656.86,0.04,0,6,4/11/2015,2710.1,0.05,4,1,0.22,,
9535,15795488,Beneventi,773,Spain,Male,0,52,1,2,1,0,1,0,0,0,0,1,0,57338,0,0.29,30019,69404,0.1681,0.1019,1,86621.6,0.1,0,10,4/23/2015,6124,0.32,1,0,0.28,,
9536,15581551,Yobachukwu,850,Spain,Male,1,41,3,1,1,1,1,0,0,1,0,1,0,175347,0,0.44,21275,68103,0.1314,0.2631,1,31590.02,0.09,1,3,10/25/2017,9123.4,0.34,6,1,0.75,,
9537,15632051,Douglas,550,Germany,Female,1,42,0,1,1,0,1,1,1,1,0,1,1,63093,1,0.04,21267,42303,0.1214,0.2614,0,13999.63,0.09,0,6,12/24/2017,7419.1,0.08,5,1,0.71,,
9538,15780409,Egobudike,783,France,Male,1,40,5,2,1,0,0,1,0,1,1,0,0,109743,0,0.03,1182,23675,0.1169,0.2462,0,22088.55,0.04,0,4,7/17/2017,9633.4,0.09,5,1,0.3,,
9539,15572767,Shelby,777,France,Male,1,29,2,2,1,1,1,1,0,1,1,0,0,124490,0,0.11,2535,60794,0.0844,0.1201,1,89606.24,0.09,0,8,10/27/2015,9520.5,0,3,1,0.06,,
9540,15590337,Golubov,659,France,Male,0,29,1,1,1,0,1,1,0,0,0,0,0,56971,1,0.3,0,75289,0.1702,0.3808,0,56365.51,0.08,1,1,12/26/2016,4739.2,0.06,6,1,0.66,,
9541,15634551,Williamson,727,Germany,Male,1,46,4,4,1,1,1,1,1,0,0,0,1,130752,1,0.3,19651,23495,0.0819,0.2615,1,73896.11,0.11,0,5,11/3/2018,1445.1,0,1,1,0.1,,
9542,15669290,Fan,603,France,Male,1,38,4,1,1,0,0,0,1,1,1,0,0,191457,0,0.46,0,61143,0.1004,0.3818,0,15977.98,0.03,1,5,9/25/2015,9125.8,0.35,2,1,0.13,,
9543,15621140,Nwebube,644,Spain,Male,1,37,0,2,1,0,0,0,1,0,1,0,1,96443,0,0.02,0,39828,0.1691,0.2565,1,49889.13,0.11,1,8,6/18/2018,2280.5,0,5,0,0.53,,
9544,15613518,Bellucci,647,France,Female,1,35,2,1,0,1,1,0,1,1,0,1,1,122584,0,0.24,30888,36293,0.0805,0.1561,1,22450.61,0.09,1,2,6/8/2017,4694.2,0.49,3,0,0.6,,
9545,15728043,Udinese,648,Germany,Female,0,37,0,2,1,1,1,1,1,1,1,0,1,57216,0,0.37,40193,94495,0.148,0.3558,0,92499.71,0.1,0,6,7/9/2016,4667,0,6,1,0.22,,
9546,15570073,Marian,721,Spain,Male,1,57,2,1,1,1,1,1,0,0,0,0,0,195941,0,0.05,5930,62732,0.123,0.1602,0,69079.14,0.08,1,2,11/3/2018,7573.1,0,1,1,0.71,,
9547,15777033,Chizoba,524,France,Male,1,29,3,2,1,1,1,1,1,0,0,0,1,105449,0,0.23,7510,89050,0.1122,0.2639,1,4544.97,0.03,1,7,5/3/2018,5920.3,0.42,3,0,0.73,,
9548,15682454,McFarland,626,France,Female,0,34,0,2,1,0,1,1,0,0,1,0,1,37870,0,0.22,7771,39699,0.0816,0.2809,1,99611.91,0.12,1,3,4/9/2017,8894,0.17,1,1,0.26,,
9549,15758513,McDonald,569,France,Male,0,43,0,2,1,0,0,1,1,1,1,1,1,52535,0,0.21,0,63987,0.1019,0.3539,0,27820.81,0.09,0,7,12/11/2016,1712.2,0.15,6,0,0.07,,
9550,15772604,Chiemezie,578,Spain,Male,1,36,4,2,1,1,1,0,0,0,1,0,0,141533,0,0.13,36401,70451,0.1425,0.2021,0,19395.07,0.09,0,2,5/6/2017,9910.4,0.05,4,1,0.46,,
9551,15721715,Fane,769,France,Female,0,40,0,1,1,0,1,1,1,1,1,1,0,50568,0,0.33,37243,99322,0.141,0.2224,1,29772.24,0.08,1,4,6/4/2016,8104,0.43,2,0,0.66,,
9552,15688563,Marchesi,694,Germany,Male,0,31,1,2,1,1,1,0,0,0,1,0,1,26117,0,0.38,20451,88420,0.1244,0.2626,0,8612.46,0.03,0,1,11/29/2015,7639.8,0.19,6,0,0.12,,
9553,15772009,Scott,664,France,Female,1,41,2,1,1,1,0,0,0,0,1,1,0,152054,0,0.41,30465,23420,0.1076,0.467,0,84925.47,0.12,1,2,12/28/2016,7079.4,0.05,1,0,0.42,,
9554,15809585,H?,646,France,Male,0,38,0,2,1,0,0,1,1,1,0,1,1,1528,0,0.05,0,48600,0.1344,0.2564,0,67936.77,0.08,0,9,5/10/2016,3755.7,0.46,2,0,0.33,,
9555,15593778,Craig,779,France,Female,1,29,5,3,1,1,0,1,0,0,1,1,0,127939,1,0.15,5303,50876,0.1655,0.319,0,14684.24,0.03,0,10,7/18/2016,7378.7,0,4,1,0.71,,
9556,15655360,Chikelu,782,Germany,Female,0,72,0,1,1,1,0,1,0,1,1,0,0,2606,1,0.09,21533,70019,0.1648,0.3784,0,64742.1,0.07,0,8,10/20/2015,2445,0,1,0,0.24,,
9557,15780909,Caffyn,769,Germany,Male,0,34,0,1,0,1,0,0,1,0,0,0,0,57842,1,0.41,11668,64837,0.1326,0.4057,1,112552.65,0.12,0,8,10/30/2016,2180.2,0,4,0,0.06,,
9558,15757310,Otitodilichukwu,655,Germany,Male,1,67,2,1,1,0,0,1,0,1,0,0,0,186995,0,0.28,17617,97978,0.1408,0.3824,0,105615.81,0.11,1,7,5/5/2015,3205.5,0.09,1,1,0.74,,
9559,15801411,Green,623,Spain,Male,0,46,0,1,1,1,0,0,0,1,0,1,1,5549,1,0.42,0,25355,0.1746,0.408,0,38278.84,0.05,0,3,5/28/2018,6179,0.5,3,0,0.56,,
9560,15761706,Y?an,705,Spain,Female,0,39,0,1,1,0,1,0,0,0,1,1,0,11682,0,0.48,24412,70242,0.1375,0.1931,0,16380.17,0.05,1,9,12/8/2016,6306.6,0.38,1,0,0.61,,
9561,15658409,Mao,686,France,Male,1,41,2,3,1,1,0,0,0,0,0,0,1,106939,1,0.09,2979,44542,0.1277,0.1047,0,98148.93,0.1,1,9,6/30/2015,8996.9,0,1,1,0.24,,
9562,15810010,Dahlenburg,678,Germany,Male,0,36,1,2,1,0,1,0,1,1,0,1,1,53172,0,0.36,18965,29005,0.147,0.3903,0,9438.47,0.06,0,8,8/6/2016,9102,0.03,1,0,0.53,,
9563,15627027,Shih,738,France,Male,1,39,2,2,1,1,1,0,1,0,0,0,0,114389,0,0.24,8489,91794,0.1775,0.2393,0,22708.97,0.05,1,1,2/25/2016,6036.6,0,3,1,0.62,,
9564,15624374,Maclean,703,France,Male,0,28,0,2,0,0,0,0,1,0,1,0,1,2151,0,0.25,31331,79703,0.1094,0.1883,1,83275.21,0.12,1,9,4/5/2019,4037.5,0.29,6,1,0.4,,
9565,15720083,Fiorentino,554,Spain,Male,1,42,3,2,0,0,0,0,1,1,0,0,1,183493,0,0.41,0,43980,0.1368,0.4402,0,11087.39,0.04,1,2,6/18/2015,5922,0.18,2,1,0.49,,
9566,15752294,Long,582,France,Female,1,38,0,4,1,1,0,1,1,0,0,0,1,76583,1,0.45,40538,36468,0.0946,0.2769,0,11292.98,0.1,1,8,11/23/2015,604.7,0.44,3,0,0.27,,
9567,15743193,Olson,644,France,Male,1,37,3,2,1,1,0,1,0,0,1,0,1,104218,1,0.23,10895,90488,0.1495,0.1906,0,4885.81,0.05,0,5,5/13/2019,4959,0.34,5,1,0.73,,
9568,15696733,McKenzie,724,France,Male,0,29,0,1,1,1,1,0,0,0,0,1,0,8983,0,0.25,16680,44548,0.1475,0.3978,1,21371.09,0.07,0,8,3/19/2015,9249.6,0.03,3,0,0.24,,
9569,15677522,Rossi,593,France,Male,0,33,1,2,0,0,0,0,1,0,0,1,0,9984,0,0.36,20581,43362,0.1681,0.2178,1,9810,0.09,0,9,8/22/2015,4807.3,0.34,4,1,0.65,,
9570,15643523,Power,710,Spain,Female,0,30,1,2,1,1,0,0,0,0,1,1,0,19500,0,0.44,19995,85593,0.1401,0.1965,0,30124.76,0.07,0,3,6/5/2015,3816.2,0,6,1,0.37,,
9571,15624936,Yen,631,France,Male,1,35,1,1,1,0,0,1,0,0,1,1,0,79146,0,0.03,4851,43002,0.1433,0.4181,1,50214.16,0.09,1,7,1/9/2017,8430.2,0.48,2,1,0.22,,
9572,15716085,Norris,739,Spain,Female,1,41,2,1,1,0,0,0,1,0,1,1,1,191695,1,0.44,0,92594,0.0957,0.3841,1,27653.21,0.06,0,6,9/29/2018,9544.7,0,5,1,0.28,,
9573,15641688,Collier,644,Spain,Male,0,18,0,1,0,1,1,0,1,0,0,0,0,59645,1,0.17,37506,40471,0.1459,0.1515,1,45320.88,0.05,1,1,2/22/2018,7733,0,3,0,0.44,,
9574,15796834,Rivers,652,Germany,Male,0,35,1,2,1,1,0,0,0,0,0,0,1,55208,0,0.21,26858,62119,0.1037,0.3855,0,46468.29,0.11,1,10,10/3/2018,8562.6,0.21,5,1,0.46,,
9575,15720123,Hudson,554,Spain,Male,1,37,5,2,1,0,1,0,1,0,0,1,1,166177,0,0.01,27034,93668,0.1757,0.4532,0,40001.63,0.11,0,9,7/27/2017,7296.3,0,1,1,0.14,,
9576,15604732,Milani,483,France,Female,1,30,4,2,0,0,0,0,0,1,0,0,0,136357,0,0.4,31535,27166,0.0993,0.183,0,24759.22,0.07,0,7,11/28/2017,8937.6,0,3,1,0.53,,
9577,15723484,Hunt,669,Germany,Female,1,42,4,1,1,1,0,0,1,1,1,1,0,148612,0,0.41,31384,79070,0.1399,0.295,0,34343.6,0.06,0,2,3/19/2019,5546.8,0.27,6,1,0.05,,
9578,15807120,Oluchukwu,841,Germany,Female,1,52,1,1,1,0,0,0,0,1,0,1,0,85516,1,0.23,0,35101,0.0986,0.1251,1,37480.26,0.07,0,5,3/9/2017,2968.4,0.49,3,1,0.43,,
9579,15810891,Lorenzo,662,France,Male,0,34,0,2,0,0,0,0,1,0,1,0,0,55121,0,0.41,0,79731,0.1124,0.1188,0,34360.84,0.13,1,9,12/12/2015,4100.5,0.3,3,1,0.69,,
9580,15640407,Chidiegwu,821,Germany,Male,1,45,5,2,1,1,1,0,1,1,1,1,1,131779,0,0.42,12165,60912,0.1274,0.3039,1,45181.21,0.07,1,9,6/15/2019,1488.2,0,4,0,0.76,,
9581,15778838,Warren,783,France,Male,1,38,4,1,1,0,0,1,0,0,0,1,1,153270,0,0.21,26391,71137,0.1473,0.2648,0,18449.42,0.05,0,5,8/23/2017,4944,0,6,1,0.22,,
9582,15709256,Glover,850,France,Female,1,28,3,2,1,0,0,0,0,0,1,1,0,164865,0,0.39,18390,98521,0.1174,0.3905,0,28389.41,0.05,1,7,4/20/2019,7494.9,0.36,5,1,0.68,,
9583,15742285,Andersen,559,France,Male,0,62,0,1,1,1,1,0,1,1,0,0,1,20368,0,0.43,7133,31280,0.1495,0.4269,0,103341.41,0.12,1,1,6/2/2019,7103.4,0,2,1,0.47,,
9584,15729019,Arcuri,602,Spain,Male,0,34,0,1,1,0,1,0,0,1,1,0,1,39542,0,0.12,30194,75090,0.0855,0.1464,1,20661.07,0.04,0,2,2/3/2017,9894.1,0.41,1,0,0.28,,
9585,15608588,Mackinlay,563,Germany,Male,0,41,0,1,1,0,0,0,0,1,0,0,0,19413,1,0.11,0,34528,0.1123,0.3847,1,20498.78,0.1,1,5,4/8/2019,1307,0.41,3,0,0.15,,
9586,15610557,McCarthy,695,Spain,Female,1,35,2,2,1,1,0,1,1,0,0,1,1,127978,0,0.39,20236,95262,0.1477,0.1211,1,37965.11,0.12,1,3,3/3/2017,4275.8,0.47,5,0,0.52,,
9587,15786418,Chiu,546,France,Female,0,20,1,1,0,0,0,0,0,1,0,1,1,20509,0,0.3,32518,48804,0.1381,0.2247,0,38832.23,0.07,1,7,8/30/2015,3770.2,0.37,5,1,0.28,,
9588,15653050,Norriss,719,Germany,Female,1,76,2,1,1,1,1,1,0,0,1,1,1,176245,0,0.02,0,27698,0.135,0.3658,1,13545.98,0.1,0,3,2/7/2017,8552.3,0.07,5,0,0.64,,
9589,15744914,Moore,539,Germany,Male,1,42,3,1,1,0,1,0,1,0,1,1,0,105014,0,0.26,35594,60168,0.1688,0.1651,1,64590.74,0.13,0,9,7/2/2015,2912.6,0.45,1,1,0.29,,
9590,15669611,Mott,632,France,Male,0,71,0,1,1,0,0,0,1,0,0,1,0,27598,0,0.48,3047,28626,0.1794,0.1862,0,8349.35,0.07,1,5,1/29/2017,9568,0.02,6,0,0.13,,
9591,15594786,Ts'ai,772,Germany,Male,1,34,4,1,1,0,0,1,1,0,1,0,1,121073,0,0.26,31202,94983,0.1539,0.1846,0,40410.75,0.07,1,2,1/14/2016,6727.5,0,4,1,0.42,,
9592,15649211,Fokina,708,Spain,Male,1,40,4,1,1,0,0,0,1,1,0,0,1,101090,0,0.43,44735,75172,0.1529,0.3918,1,60105.77,0.06,0,3,6/9/2017,9677.3,0.44,3,1,0.53,,
9593,15766066,Nikitina,668,Germany,Female,1,28,2,1,0,0,0,0,1,1,0,0,0,114258,0,0.49,29119,53308,0.1207,0.4652,0,77069.12,0.12,0,6,3/13/2015,4335.6,0.4,5,1,0.64,,
